username,degree_centrality,in_degree_centrality,out_degree_centrality,closeness_centrality,betweenness_centrality,pagerank,load_centrality,hits_hub,hits_auth,clustering,triangles,eigenvector_centrality,square_clustering,community
ofievelmyfievel,0.01649175412293853,0.0074962518740629685,0.008995502248875561,0.270872444325328,0.0040802705454550964,0.0007624617664111774,0.004132135474615596,1.2821473592482774e-06,1.167155431043618e-06,0.2,3,1.6091248328173487e-05,0.07719298245614035,2
clamzhaoder,0.22488755622188905,0.10944527736131934,0.11544227886056971,0.3859772241538805,0.0006034830054771201,0.0021837065502081985,0.0005911734196955063,0.008535853136680116,0.008115545789516709,0.7077922077922078,2071,0.10028431883576817,0.43308113435454887,8
ty.rain_,0.0029985007496251873,0.0014992503748125937,0.0014992503748125937,0.2223607297474858,0.0,0.0004756677295024276,0.0,1.641267929045822e-08,1.784247630768105e-09,0.0,0,2.156333030618333e-07,0.0,2
selmonious_patronious,0.005997001499250375,0.0029985007496251873,0.0029985007496251873,0.21682385898684123,0.0,0.00042551858710250653,0.0,3.586312730688891e-08,3.647266870974126e-08,1.0,1,4.896549016976534e-07,0.16666666666666666,2
melanieerinholmes,0.14842578710644677,0.07346326836581708,0.07496251874062969,0.3350813049093719,0.0005006027680836741,0.0015756805622293285,0.0005176200629713372,0.004936725174662748,0.0047621405275072165,0.6191553544494721,821,0.058654352794312095,0.3508473885211813,8
ethannicklow10,0.2578710644677661,0.13043478260869565,0.12743628185907047,0.36586748642485484,0.0010252733165134612,0.0025741393890516455,0.001019560162408962,0.008690939398074693,0.008943094003711901,0.6001021450459653,2350,0.10984658138537474,0.39055989016832476,8
vedderrise,0.2893553223388306,0.14392803598200898,0.1454272863568216,0.38850295256892675,0.001735351259251832,0.0028181146686684358,0.0015821539561698202,0.009844210551863476,0.009850829853314801,0.5738691516210445,2956,0.12115319923907901,0.38046235327274525,8
_sheenama_,0.10344827586206896,0.050974512743628186,0.05247376311844078,0.33050276481192603,0.0008422738177374725,0.0014270746674039053,0.0009117661467997955,0.0006508691096626397,0.000658557502738308,0.42016806722689076,250,0.007981451197527611,0.2221622108200558,0
andrea.esbr,0.09295352323838081,0.046476761619190406,0.046476761619190406,0.3375056657717653,0.0003038077320459291,0.001285768677817899,0.0003859482361573082,0.0008284757911291055,0.0008457148537135448,0.6129032258064516,285,0.010242281491406104,0.23755202713118545,1
cliodhnawl,0.0029985007496251873,0.0014992503748125937,0.0014992503748125937,0.18995737733227627,0.0,0.0005186365901097491,0.0,8.366730857741754e-10,1.0291532861287717e-09,0.0,0,1.326254745423849e-08,0.0,9
evelyn_the_puppydog,0.01199400299850075,0.005997001499250375,0.005997001499250375,0.3247506033159452,0.0002925475245570731,0.00042478736903455154,0.0003807562695935844,4.8882728783996784e-05,3.253762576122353e-05,0.5,5,0.0004502544768645106,0.07276995305164319,1
alliedoats,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.32817761973284715,0.00012902629376214874,0.0009783429853349383,0.00014373441611139875,0.00041222411052194223,0.0004092290748675347,0.6600790513833992,167,0.005124512882797885,0.3015888300433317,0
thienxhoang,0.191904047976012,0.095952023988006,0.095952023988006,0.37706320050136594,0.0039874584538377115,0.0023730648390895776,0.0038849419012564773,0.0010709991483428061,0.0010770423665600504,0.47836538461538464,995,0.013418725031511317,0.25258765031204017,0
qferrante,0.2983508245877061,0.14992503748125938,0.14842578710644677,0.39413003214747483,0.006367216612473639,0.0033239151270805906,0.006191245656811857,0.009483692203093712,0.009691796429320231,0.5243564356435644,2648,0.11971827994543517,0.3542709100121411,8
thecranequeen.everyone,0.01649175412293853,0.0074962518740629685,0.008995502248875561,0.3009555130268967,1.7804726796938225e-06,0.0003896841784945751,1.9492244167949793e-06,0.00017720501680322032,0.00016163631630928245,0.8,12,0.0018888606233966778,0.20633299284984677,8
amberyil,0.008995502248875561,0.004497751124437781,0.004497751124437781,0.3013721565613133,7.503755629692661e-07,0.000523085093579284,7.50375562969266e-07,1.4137128634578008e-05,1.412058195189556e-05,1.0,3,0.00017696635257496217,0.07042253521126761,2
clemsonkeri,0.005997001499250375,0.0029985007496251873,0.0029985007496251873,0.24304929782968585,0.0,0.00040334871820312446,0.0,1.6187109794000272e-07,1.672266033263461e-07,1.0,1,2.0577267605180973e-06,0.020833333333333332,3
pease4him,0.019490254872563718,0.01199400299850075,0.0074962518740629685,0.31069146682605414,0.0003305523318579874,0.0013711573720237421,0.0004245228689309449,6.945156571538546e-06,7.19801709767683e-06,0.4642857142857143,13,8.943442276679347e-05,0.15371024734982333,10
malbegs22,0.10344827586206896,0.050974512743628186,0.05247376311844078,0.3288386018471127,0.0005112057712860192,0.001369147493382433,0.00047526057946532997,3.576767516280828e-05,3.53806139790346e-05,0.6825396825396826,430,0.0004563926496246272,0.38587157319145793,2
d.w.zhang,0.12593703148425786,0.06296851574212893,0.06296851574212893,0.33117315581560136,0.0009201789120883232,0.0016114611347603156,0.0009162667915473871,0.0009854182736244903,0.0009844796090379981,0.5238095238095238,473,0.012322879140543204,0.25099214846538187,0
elizabethyzhang,0.034482758620689655,0.013493253373313342,0.020989505247376312,0.35416131413685786,0.004332389825129392,0.0006572521711973706,0.004890122162801027,0.0007698010207307221,0.00034913057891853584,0.3516483516483517,32,0.004412295661843928,0.13125568698817106,0
jess__cameron_,0.14392803598200898,0.06446776611694152,0.07946026986506746,0.32155266532169663,0.013514249305414946,0.0022216361291190947,0.01390833044504962,1.2026061544416939e-05,1.1321148052124809e-05,0.5079825834542816,700,0.00014051676488669482,0.3555649508508614,3
annag.g,0.2788605697151424,0.1394302848575712,0.1394302848575712,0.3320149787841209,0.004097409711630236,0.003577260655384174,0.003942159970427813,4.433550649772913e-05,4.5077937023625875e-05,0.4214586255259467,1803,0.0005959824115711377,0.28401501560356396,2
izzydoan,0.06746626686656672,0.031484257871064465,0.035982008995502246,0.34682605590460214,0.0008427813782108342,0.0010129230541057897,0.0009908806057071513,0.0012047053454990013,0.0009705442410683413,0.36594202898550726,101,0.012392468493876275,0.14787079853682103,0
ashleytheproducer,0.17691154422788605,0.09895052473763118,0.07796101949025487,0.3226647545792321,0.0012065250776261555,0.002592718291267507,0.001215629207563633,2.6786175792708194e-05,3.418799385749753e-05,0.5165501165501165,1108,0.00045781001520834257,0.3260811671394662,2
sashaatthedisco,0.031484257871064465,0.01649175412293853,0.014992503748125937,0.34756437640679394,0.0004159675652402012,0.0008335764913141949,0.0005020081232205799,0.0006260029684314739,0.0006619807740631255,0.6181818181818182,34,0.00800510892231894,0.17000835421888053,8
xusiyi82,0.07796101949025487,0.038980509745127435,0.038980509745127435,0.29725692456457253,6.612407101448857e-05,0.0010851755688346457,5.948400422598045e-05,0.00032001082521282117,0.0003018127859987167,0.7592592592592593,287,0.0037450266351191767,0.42094560244026435,0
_menoninblack,0.10794602698650674,0.05397301349325337,0.05397301349325337,0.3612131987103793,0.0018949723201430165,0.001493592974730098,0.002006293624966761,0.0015494760244943516,0.0015662543444544227,0.2702702702702703,180,0.019247024975392095,0.1182964310355642,0
artsykern,0.08245877061469264,0.041979010494752625,0.04047976011994003,0.31443113301317566,0.00013897118621030818,0.0012005590547574008,0.00016253248333288796,0.00028510564986569583,0.00026366009536420257,0.7103448275862069,309,0.003291989245988619,0.37065252216012246,0
helen_girod,0.017991004497751123,0.008995502248875561,0.008995502248875561,0.2227399260806159,1.1657620353272526e-06,0.0009565472242215145,1.1657620353272526e-06,7.870469788669168e-07,6.759213864669298e-07,1.0,15,1.0582507386421133e-05,0.8627450980392157,6
eli_bamb,0.07196401799100449,0.035982008995502246,0.035982008995502246,0.32801278918551774,0.00037146532321780297,0.001016794682974519,0.0004163766325874825,0.001191794951495067,0.0011875232716683298,0.427536231884058,118,0.014771572840438672,0.16724537037037038,1
fionamay17,0.14392803598200898,0.0704647676161919,0.07346326836581708,0.3290042636112674,0.0022124651872076776,0.0018991826403484317,0.002069330031564107,2.841919735002943e-05,2.6914122593367793e-05,0.5937254901960785,757,0.0003617804211181546,0.3499966698699346,2
gen.freddie,0.008995502248875561,0.004497751124437781,0.004497751124437781,0.2150390066738116,0.0029692361026693865,0.001355203130531228,0.0029692361026693865,4.970356385693706e-08,5.071675717918167e-08,0.3333333333333333,1,6.221456036632408e-07,0.07692307692307693,9
elizabethkattt,0.01199400299850075,0.005997001499250375,0.005997001499250375,0.3015112942143886,0.0,0.0007274733584162943,0.0,1.4264724593070355e-05,1.4224803778216778e-05,1.0,6,0.00017832659178703775,0.06132075471698113,2
pchollier,0.21739130434782608,0.10944527736131934,0.10794602698650674,0.3689680583437095,0.0009438895767089971,0.0022065307112283904,0.0009435554823851121,0.007362399579273555,0.007495656474967042,0.6213850837138508,1633,0.09176614116822175,0.37167534595048146,8
melissaleighchurch,0.17991004497751123,0.08995502248875561,0.08995502248875561,0.3486777700311616,0.0017543589129526455,0.002295180013653572,0.0014728344291505128,4.7267018791944414e-05,4.7529107592678675e-05,0.5875706214689266,1040,0.0006218095425964721,0.3528942194777606,2
the_wildest_camilleon,0.11394302848575712,0.05547226386806597,0.05847076461769115,0.36959448968215386,0.0009731590940847067,0.001494316756332825,0.0010493266798581656,0.001441004890819168,0.0014222187102740827,0.4966261808367072,368,0.017518157347845235,0.1865027889479829,1
sharmanultraaaa,0.11244377811094453,0.05697151424287856,0.05547226386806597,0.3167184593929999,0.00027724254265421104,0.0015262483347125626,0.0003048124892707164,2.238216682159539e-05,2.282096512767303e-05,0.5860597439544808,412,0.00030452632902524705,0.3423263900067609,2
theres_a_tong,0.12743628185907047,0.06446776611694152,0.06296851574212893,0.3606148333894897,0.0018263051461865412,0.0016230375259696493,0.001857938054328209,0.0018871435352493025,0.0018720139205247455,0.34249471458773784,324,0.0232487204843749,0.15594846753688868,0
luisantillon14,0.05247376311844078,0.025487256371814093,0.026986506746626684,0.3440850702151559,0.0006404616517070751,0.0008287500395607218,0.0007770883427694988,0.0010122841284693985,0.0009469692918617794,0.35947712418300654,55,0.011719355759385054,0.15470995893223818,1
good_kid_r.a.a.d_city,0.1424287856071964,0.06896551724137931,0.07346326836581708,0.3594240304173725,0.00018996057922349532,0.0014350366093581987,0.00021568737104471643,0.0055613420146986645,0.005308812962877863,0.7714932126696833,1023,0.06480000840478262,0.461410134314144,8
officialness13,0.0029985007496251873,0.0014992503748125937,0.0014992503748125937,0.23274179018829858,0.0,0.0004978346925270539,0.0,6.660220076931116e-08,6.592861890177732e-08,0.0,0,8.309790683401636e-07,0.0,10
keren.amkraut,0.1664167916041979,0.08095952023988005,0.08545727136431784,0.3604158185807758,0.002356172386634507,0.0018316275055674377,0.0023659650854089154,0.005002247614624663,0.004764826162672453,0.5093984962406015,813,0.058715513098124304,0.30544691744293534,8
aniamarecki,0.17241379310344826,0.08545727136431784,0.08695652173913043,0.34942400388890626,0.005506414626823492,0.0023306310939358553,0.005115158885819374,4.27043980218056e-05,4.202701661599956e-05,0.46113383985973116,789,0.000544971390811758,0.2861616067526028,2
thekarozee,0.008995502248875561,0.004497751124437781,0.004497751124437781,0.3041795357561089,0.005416613245941225,0.0009567193747251038,0.005484190561601906,4.664279906862119e-06,4.739754481903495e-06,0.0,0,5.881789720998476e-05,0.0,10
wallaceamelia,0.1424287856071964,0.07196401799100449,0.0704647676161919,0.34572443793984425,0.0013403738586566084,0.0018821960013043267,0.0011585959701423932,4.005045538552048e-05,4.053749107016141e-05,0.5797872340425532,654,0.0005243647362180324,0.34623726227453544,2
aileen.white,0.14692653673163417,0.07346326836581708,0.07346326836581708,0.300401777032367,0.0003289479263041079,0.001939612070625929,0.0003444636947491847,2.3629152185767037e-05,2.385671431019945e-05,0.6190476190476191,728,0.00031927468929793647,0.3596144018117503,2
jimliu905,0.19040479760119938,0.095952023988006,0.0944527736131934,0.3673079095997558,0.00029657069056752126,0.001923826188317719,0.0003088157870855335,0.007280328976051847,0.007454833063598573,0.8020833333333334,1617,0.09191635406172664,0.4840223013837711,8
solstclair,0.12293853073463268,0.05697151424287856,0.06596701649175413,0.2807710504163224,0.0005048428448003884,0.001931131374403238,0.00046843771016235334,5.330596931897104e-06,4.905611018301718e-06,0.6114285714285714,749,6.125336037079715e-05,0.42759526938239156,3
that.maddie,0.034482758620689655,0.014992503748125937,0.019490254872563718,0.30545999217416553,0.0002823258176701175,0.0013235195798845954,0.000181325955379782,2.4937443618509005e-05,5.463685519416193e-06,0.5769230769230769,45,6.792512404609399e-05,0.22692307692307692,10
sexeialexei,0.029985007496251874,0.01649175412293853,0.013493253373313342,0.2661261056513308,0.0013988056403571281,0.0015368824103802357,0.0013084362432086165,1.4109626752894977e-05,1.3027308933272362e-05,0.8363636363636363,46,0.0001759531069249236,0.46733668341708545,6
cindystee,0.01199400299850075,0.005997001499250375,0.005997001499250375,0.3066072597504065,3.205883546578038e-06,0.000984826467862406,1.2006009007508252e-05,5.207530862932602e-06,5.003569166587014e-06,1.0,6,6.575847587921981e-05,0.15384615384615385,10
nikhilvdk,0.06896551724137931,0.038980509745127435,0.029985007496251874,0.3679287117004878,0.008473307801257952,0.0012898082216711417,0.009006369954948659,0.0005455233926083158,0.0006085723997476169,0.26461538461538464,86,0.007632047178989048,0.10303006515425073,0
mollymakowiec,0.043478260869565216,0.020989505247376312,0.022488755622188904,0.2697535990369128,0.00011642398004404473,0.0008100500898099093,0.0001971019303451088,4.4262974932230056e-06,4.344350227168358e-06,0.6833333333333333,82,5.94225985526774e-05,0.31454081632653064,2
nisha_patel25,0.12593703148425786,0.06296851574212893,0.06296851574212893,0.3209206207706958,0.0005649885727175691,0.0017036281564622,0.0007073225388962504,2.0470785828651885e-05,2.0380395818713907e-05,0.6469221835075494,557,0.0002737414018959751,0.3452914798206278,2
lizpasnik,0.014992503748125937,0.0074962518740629685,0.0074962518740629685,0.24478015864631403,7.108509133323779e-06,0.0004827316054592843,1.2241347966274352e-05,4.359269344244572e-07,4.481333303769833e-07,0.7,7,5.904623564891227e-06,0.1639871382636656,2
armaan__sethi,0.0239880059970015,0.01199400299850075,0.01199400299850075,0.3031910228729646,3.3969669449631675e-05,0.0006712565956444188,5.5467013157510925e-05,0.0001105626267855533,0.00011527684399791862,0.5714285714285714,16,0.0013828365101115519,0.11769005847953216,0
tanyakureishi,0.10494752623688156,0.05247376311844078,0.05247376311844078,0.30819889724793104,0.007807488041217713,0.0018990724541030801,0.007693480176733762,1.3581987843204906e-05,1.1705191188814655e-05,0.46218487394957986,275,0.00018196752947119418,0.2608736762481089,2
squirrelsofdook,0.11244377811094453,0.035982008995502246,0.07646176911544228,0.3340529223879109,0.0017699441323650773,0.001001827077365947,0.0020710548359385663,0.0027492301248510185,0.0013179916323442689,0.26936026936026936,400,0.01598571419727101,0.15361830685251254,1
kitaquinn,0.06146926536731634,0.043478260869565216,0.017991004497751123,0.2792105443644146,9.754955459182296e-05,0.001572046499495242,0.000135039398105126,1.0537281370963077e-06,3.993925864836816e-06,0.6896551724137931,280,5.286319157423649e-05,0.481247532570075,3
undependentme,0.01649175412293853,0.005997001499250375,0.010494752623688156,0.23466527605762336,2.588795692243968e-06,0.0007205877010450969,2.588795692243968e-06,8.314507237161498e-07,3.0057310382758886e-07,0.7619047619047619,16,3.6418685501669975e-06,0.5057471264367817,10
wgneff0,0.031484257871064465,0.013493253373313342,0.017991004497751123,0.29861612403674703,0.00221009382033318,0.0005706337665488377,0.002783105798274456,0.000261428045130394,0.00017894868645155237,0.6060606060606061,40,0.0021560879977026415,0.1471014492753623,1
arturitodelreinito,0.0029985007496251873,0.0014992503748125937,0.0014992503748125937,0.2822270800641166,0.0,0.000267006863813134,0.0,8.074534840570057e-06,8.40671475623642e-06,0.0,0,0.00010154284252652992,0.0,0
jferrante21,0.32233883058470764,0.14842578710644677,0.17391304347826086,0.394368033374617,0.006322665106001984,0.0032040939023279215,0.005892762879933965,0.010739134541708373,0.009177627314597394,0.4835082458770615,3225,0.11297765204619538,0.3309474425248068,8
schlegelbagel14,0.10344827586206896,0.04947526236881559,0.05397301349325337,0.25021971772734325,0.00013705078788635896,0.001582762520239946,0.00014282102602674132,2.6121382233735888e-06,2.5542155490219915e-06,0.6486486486486487,432,3.2208210402140406e-05,0.4382219783235012,3
aris_gonell,0.095952023988006,0.04047976011994003,0.05547226386806597,0.32410593710588875,0.00021983804830999783,0.0011162883355685849,0.000284468805202918,0.0003789148493983,0.00031265067093033016,0.6813655761024182,479,0.0038840088842595102,0.3625930320353791,0
nicoleredifer,0.24887556221889054,0.12593703148425786,0.12293853073463268,0.33542550758519046,0.003623671920906913,0.003289446833755475,0.0034813542047387423,4.1865539083655936e-05,4.2380120731349184e-05,0.43529411764705883,1554,0.0005656660689723225,0.28588762066336665,2
nicocrino,0.3028485757121439,0.14842578710644677,0.15442278860569714,0.3889657315475675,0.0023952731352872257,0.0029279381886046967,0.0021607091227601074,0.010444314262203075,0.010070346057384301,0.5842046303211351,3129,0.12420284075845703,0.38751623202616103,8
lancerili,0.25037481259370314,0.13043478260869565,0.1199400299850075,0.3634242978677606,0.0016636894789328464,0.002639983666012028,0.0016890402198003532,0.008094321059774897,0.008666942419552683,0.5438202247191011,2178,0.10674798261223292,0.34969882059925694,8
culbertalex,0.3043478260869565,0.15142428785607195,0.15292353823088456,0.41597035876965976,0.021451985574533785,0.0032948055887303883,0.02254822424122622,0.008726238796931567,0.008632833068745767,0.44793451361126974,2353,0.10631849521249874,0.2716353319515899,8
minhanhtoo,0.0029985007496251873,0.0014992503748125937,0.0014992503748125937,0.24063134239807143,0.0,0.00033924959220174843,0.0,3.323914648137615e-06,2.8151376979370245e-06,0.0,0,3.808894290986584e-05,0.0,0
julietta_cc,0.03298350824587706,0.01649175412293853,0.01649175412293853,0.31888352698650674,0.00014370076268747632,0.0006430209005337027,0.000164142741050974,1.6555753899002755e-05,1.5195799095080616e-05,0.6363636363636364,35,0.00021333535176665724,0.3313161875945537,2
brodgnarly,0.1679160419790105,0.08245877061469264,0.08545727136431784,0.35187147805407637,0.0001859728147527361,0.0016705817850657225,0.00022242971367066847,0.006340251127957395,0.006178341169795677,0.7295825771324864,1206,0.0755324842633875,0.4544301097614998,8
_shararose,0.12443778110944527,0.06446776611694152,0.05997001499250375,0.2957760250309628,0.0005613500834129397,0.0017676690425782178,0.0005171265882546504,1.7288338077346237e-05,1.9340922358777766e-05,0.6522702104097453,589,0.0002596516903473896,0.35983154901076064,2
msangelicapickles,0.12893553223388304,0.06446776611694152,0.06446776611694152,0.320134050621748,0.0004184585168683904,0.0017087289519807022,0.00039242208291869434,2.9387842653884365e-05,2.97942133846465e-05,0.5858250276854928,529,0.00039096166367990964,0.348231590722843,2
thekriin,0.01199400299850075,0.005997001499250375,0.005997001499250375,0.3015112942143886,4.127065596330964e-06,0.0008160138549303796,4.127065596330964e-06,1.4328550549298054e-05,1.430375076376149e-05,0.6666666666666666,4,0.00017937017864968008,0.06018518518518518,2
wyatt_jernigan,0.3613193403298351,0.18140929535232383,0.17991004497751123,0.4031317674496085,0.0075175698903858406,0.0036856853431564487,0.007176069624015101,0.01052435876475258,0.010654047080741504,0.43622550979608155,3273,0.13118885642476613,0.2801760465608414,8
mitrak_,0.0704647676161919,0.034482758620689655,0.035982008995502246,0.3484917093214332,0.0005950933605644467,0.0010556960165906694,0.0006366100458616842,0.0009536794827836612,0.0009450522348416804,0.41,123,0.011523756714574729,0.13394773387198586,1
katemontuna,0.0914542728635682,0.046476761619190406,0.04497751124437781,0.3199771990535844,0.00033319918231376235,0.0013093680969646655,0.00034189811002571313,1.925822477819341e-05,1.7878616109877638e-05,0.6430107526881721,299,0.00026031786791264603,0.34411462585929886,2
jesseferyue,0.0704647676161919,0.035982008995502246,0.034482758620689655,0.3262105211130698,0.0002064381480688847,0.0010592199714390316,0.00025892437697867235,0.0008071228771969923,0.0008311712526023509,0.6231884057971014,172,0.010352978796626694,0.2138213602840754,1
ben.chin_,0.24737631184407796,0.12593703148425786,0.12143928035982009,0.3733982065570988,0.0028068484625585967,0.002616204840227903,0.0029122821189536655,0.007925299432792816,0.008073919160108585,0.5436029833620195,1895,0.09931820081288315,0.340374454853288,8
connor_huston,0.11094452773613193,0.04047976011994003,0.0704647676161919,0.2787338725003696,0.0011459678125936368,0.001428831187184344,0.00099417775222761,6.842660150332967e-06,5.290704262210447e-06,0.5596669750231268,605,6.510440667248295e-05,0.40373091376917086,3
d_munt_,0.31634182908545727,0.15892053973013492,0.15742128935532235,0.39556236418435237,0.0020815333244405196,0.0031227065422442055,0.0019053296025862987,0.010251834490591659,0.01055778430285743,0.5401523018345449,3121,0.13007209819406343,0.3489686754771835,8
nataliejividen,0.12443778110944527,0.047976011994003,0.07646176911544228,0.27897200481348394,0.0004806942332397072,0.0016162836588895252,0.00044113813340231604,5.570209884197498e-06,3.8953273659436225e-06,0.6376470588235295,813,5.084885560060881e-05,0.4511497109744493,3
julie.c.barron,0.029985007496251874,0.014992503748125937,0.014992503748125937,0.34774944795972623,0.00018952312741748564,0.000735132946980727,0.00023592995806011186,0.0007693124084880514,0.0007830886410161302,0.6888888888888889,31,0.009538181417434956,0.23204885238997683,8
charlton_lu,0.05247376311844078,0.026986506746626684,0.025487256371814093,0.3376801774913991,0.0008684706463990895,0.0008406625553089646,0.0008935395649991198,0.0008658919717345366,0.0008989502629321717,0.35947712418300654,55,0.01094527751989119,0.1246821087359956,1
kass_lu498,0.025487256371814093,0.013493253373313342,0.01199400299850075,0.31641156166102996,0.0012790901371734639,0.0011277329462081012,0.0014880241069720082,6.8973765278965e-06,7.069192512527154e-06,0.4,18,8.771038324464442e-05,0.08505367464905036,10
hannahmliu,0.06596701649175413,0.034482758620689655,0.031484257871064465,0.29766338344045845,7.680470552365483e-05,0.0010572925758248026,7.169288499145426e-05,1.8708485038730095e-05,1.9218357596241123e-05,0.6630434782608695,183,0.0002535664642250536,0.3694169529767704,2
queenkadie,0.2368815592203898,0.1199400299850075,0.1169415292353823,0.35473843740812916,0.0058404886208695975,0.003190426869525023,0.005145636292008362,5.6015327572903113e-05,5.644532931295011e-05,0.5003086419753087,1621,0.0007388563479298544,0.31669034064290774,2
rebeccabelll,0.07946026986506746,0.038980509745127435,0.04047976011994003,0.3283426160223056,0.00040190711815307447,0.0011626811411268396,0.0005054904943928886,0.0006596699596732576,0.0006185642171191516,0.5242165242165242,184,0.007908079364348583,0.18553319023125836,1
twoandahalfman_ish,0.0914542728635682,0.04497751124437781,0.046476761619190406,0.36362664992670707,0.0006693778564844271,0.0011500312242404183,0.0007622860912013388,0.003341481207230792,0.0032473945775379027,0.6881720430107527,320,0.03987277844543521,0.40589822309052004,8
sarah_audet_,0.05697151424287856,0.026986506746626684,0.029985007496251874,0.2776672888045773,0.0001622882436525621,0.0010853456840191347,0.00020177897820259873,3.385635677121147e-06,3.352867264957663e-06,0.5736842105263158,109,4.161716092012157e-05,0.3159078735940011,3
fangatical_,0.05697151424287856,0.02848575712143928,0.02848575712143928,0.33820479713535256,0.0022089294131230858,0.000912168233725576,0.002354002057900812,0.0005611894788496893,0.0005644498165796421,0.47953216374269003,82,0.0069740855942461814,0.1563472846765825,1
baejaeyun7353,0.0014992503748125937,0.0014992503748125937,0.0,0.0014992503748125937,0.0,0.0004198416516260952,0.0,-0.0,-1.3204602081521556e-20,0.0,0,7.512502840077769e-58,0.0,4
christinabbird,0.026986506746626684,0.014992503748125937,0.01199400299850075,0.26601770397896773,0.0005829911404718168,0.0013674182234711331,0.00043875369492380834,1.427664928112851e-05,1.3031754667424798e-05,0.8666666666666667,39,0.00017569954114174367,0.4676258992805755,6
jmangold11,0.2893553223388306,0.14392803598200898,0.1454272863568216,0.39748841343175034,0.006999951407038383,0.0028838476225844837,0.007261424706684672,0.009632271702517374,0.009705809172640991,0.5496020190254319,2831,0.11933872269003881,0.35830410819389535,8
haley.richards_,0.07496251874062969,0.035982008995502246,0.038980509745127435,0.24897958950376128,8.716011905009392e-05,0.0012839932983544,8.18198834406041e-05,2.121975015470944e-06,2.047350390207537e-06,0.5494252873563218,239,2.3487342370790915e-05,0.3683611052520565,3
christiana.maimone,0.2383808095952024,0.1184407796101949,0.1199400299850075,0.35765249905167895,0.018381886564874213,0.0033147251909648517,0.01777505727669677,4.498898930982705e-05,4.4965691560291055e-05,0.34507678410117437,1146,0.0005836120758925506,0.22670118343195267,2
hannah.rocchio,0.11244377811094453,0.05697151424287856,0.05547226386806597,0.31950756519978757,0.0019918576102462902,0.0017078382270010936,0.0021180447637956434,1.3730807045159895e-05,1.4362004535240607e-05,0.45519203413940257,320,0.00019163840754223008,0.23683688055908514,2
oliviamckinley_,0.0,0.0,0.0,0.0,0.0,0.00022694046507459848,0.0,-0.0,-0.0,0.0,0,2.3476571375243024e-59,0.0,5
baileylbogle,0.04947526236881559,0.02848575712143928,0.020989505247376312,0.3660725690966176,0.0008933451941171413,0.0009382973461901797,0.0009720972459038049,0.0005468318924838593,0.0007892881287801771,0.42105263157894735,72,0.00959890363346455,0.12843450479233226,1
dakshaat,0.005997001499250375,0.0029985007496251873,0.0029985007496251873,0.304747299705257,0.0,0.00032426590950326254,0.0,0.00014172773173594787,0.00013890600993830994,1.0,1,0.0017625668651536956,0.034482758620689655,8
ragnarwolf_,0.0074962518740629685,0.0029985007496251873,0.004497751124437781,0.24304929782968585,4.500607698991026e-06,0.000447874032512543,2.830701693072155e-06,2.599382975259275e-07,1.6584044401389362e-07,0.6666666666666666,2,2.0577267605180973e-06,0.17880794701986755,3
dukeapo,0.17391304347826086,0.095952023988006,0.07796101949025487,0.35589834510537643,0.0013915742666171726,0.002454350531110398,0.0014515864913381407,0.000645220476282564,0.0008552408767177137,0.5015829941203076,1109,0.010704317860231431,0.28050345128428833,0
ton.czh,0.14392803598200898,0.06896551724137931,0.07496251874062969,0.3318462719859583,0.0016654503323572328,0.0017761468569102402,0.0017068116395694854,0.000757265985137295,0.0006745402509632691,0.4818577648766328,664,0.008368891241254811,0.2606443613383197,0
dj_stxtch,0.12293853073463268,0.05997001499250375,0.06296851574212893,0.3537776074043152,0.00010432239039788525,0.0012934758280214902,0.00010027480230454635,0.004985031684996132,0.004669842991962584,0.8516057585825028,769,0.057711796990684246,0.5152427848176513,8
kabewebster,0.29235382308845576,0.14392803598200898,0.14842578710644677,0.3889657315475675,0.001269330732532485,0.0028189833403127825,0.0011620866169538163,0.0102224958463506,0.010089582453398672,0.6046176046176046,2933,0.12456549999052752,0.3901930886637781,8
quickrocks2,0.10944527736131934,0.05547226386806597,0.05397301349325337,0.33542550758519046,0.0007290007836503334,0.0015407389235597257,0.000893855703856591,0.0008013209777733307,0.0008363242169090534,0.4954954954954955,330,0.010125871710784046,0.2000565131393049,1
polypeoplearehot,0.008995502248875561,0.004497751124437781,0.004497751124437781,0.266343174253004,9.129111244720107e-07,0.0004033515817489397,1.8009013511262383e-06,1.4513449492404118e-06,1.074070333809659e-06,0.8333333333333334,5,1.4224345872639836e-05,0.3201267828843106,2
album___art,0.12293853073463268,0.05397301349325337,0.06896551724137931,0.3537776074043152,0.006017983961536793,0.0014665067094035914,0.005984171852685949,0.0006229062771007503,0.0007541077519322692,0.4259796806966618,587,0.009336134299091452,0.20573367359909261,0
serenackaplan,0.020989505247376312,0.010494752623688156,0.010494752623688156,0.31024867613699086,9.294877613496954e-05,0.0009555060786958184,0.0001359296126742447,6.934290849212501e-06,7.018462062595784e-06,0.7619047619047619,16,8.713153541395562e-05,0.16155419222903886,10
justforpeaches,0.034482758620689655,0.01649175412293853,0.017991004497751123,0.3426408516623115,0.0002461021454261739,0.0006143757110105266,0.0002626235664508842,0.000225081145462315,0.00021735148308117935,0.6818181818181818,45,0.0026595343959819875,0.22682215743440234,0
